SAINA IT SOLUTIONS LLC	TX	DALLAS
SAINAR SOLUTIONS INC	TX	FRISCO
SAION SOLUTIONS INC	TX	CARROLLTON
SAIPSIT INC	TX	HOUSTON
SAISIR INC	TX	IRVING
SANSYS TECHNOLOGIES INC	TX	CARROLLTON
SASVI TECHNOLOGIES LLC	TX	DALLAS
SAVIN TECHNOLOGIES INC	TX	IRVING
SBASE TECHNOLOGIES INC	TX	IRVING
SCHLUMBERGER TECHNOLOGY CORPORATION	TX	KATY
SCHRILL TECHNOLOGIES INC	TX	HOUSTON
SDVS TECHNOLOGIES LLC	TX	FLOWER MOUND
SECURUS TECHNOLOGIES INC	TX	CARROLLTON
SFORCE INFOTECH INC	TX	FRISCO
SHARPLINK SOFTWARE LLC	TX	AUSTIN
SHARPLINK SOFTWARE LLC	TX	LEANDER
SHIRO TECHNOLOGIES LLC	TX	ADDISON
SHRETECH INC	TX	FRISCO
SHRIKON TECHNOLOGIES INC	TX	DALLAS
SHRIVE TECHNOLOGIES LLC	TX	IRVING
SIEMENS INDUSTRY SOFTWARE INC	TX	PLANO
SIGMA SOFTWARE LLC	TX	DALLAS
SIGNITIVES TECHNOLOGIES LLC	TX	RICHARDSON
SILVERLINE TECHNOLOGIES OF AMERICA LLC	TX	RICHARDSON
SIM TECH LLC	TX	KATY
SIRI DATA ANALYTICS LLC	TX	FRISCO
SK TECHNOLOGIES LLC	TX	HOUSTON
SNOW SOFTWARE INC	TX	AUSTIN
SOAL TECHNOLOGIES LLC	TX	AUSTIN
SOFTTRAK TECHNOLOGIES LLC	TX	COPPELL
SOFTWARE ASSOCIATES INC	TX	IRVING
SOFTWARE BLOC LLC	TX	PLANO
SOFTWARE GLOBAL LTD	TX	AUSTIN
SOFTWARE PROFESSIONALS INC	TX	FLOWER MOUND
SOLWARE IT TECHNOLOGIES LLC	TX	MCKINNEY
SOLWIN TECH INC	TX	IRVING
SONET SOFTWARE SOLUTIONS INC	TX	PLANO
SP TECH RESOURCES INC	TX	ROUND ROCK
SPANCO INFOTECH INC	TX	DALLAS
SPARK DATA SOLUTIONS INC	TX	HOUSTON
SPARK DATA SOLUTIONS INC	TX	KATY
SPIDO TECHNOLOGIES INC	TX	FRISCO
SPIN ANALYTICS AND STRATEGY LLC	TX	CONROE
SPINSCI TECHNOLOGIES LLC	TX	DALLAS
SPR SOFTWARE SYSTEMS LLC	TX	THE COLONY
SREE INFOTECH LLC	TX	IRVING
SRI SOFTWARE SOLUTIONS LLC	TX	IRVING
SS LEAD TECHNOLOGY INC	TX	PLANO
SS SOFTECH INC	TX	IRVING
SS TECH LLC	TX	LEWISVILLE
SS TECHNOLOGIES INC	TX	THE COLONY
SSTECH LLC	TX	IRVING
STELLAR HOME MAINTENANCE SERVICES LLC	TX	DALLAS
STIAOS TECHNOLOGIES INC	TX	HOUSTON
STRAIT CAPITAL COMPANY LTD	TX	DALLAS
SUNIKSHA TECHNOLOGIES LLC	TX	FRISCO
SURGE TECHNOLOGY SOLUTIONS INC	TX	KATY
SV INFOTECH GROUP INC	TX	DALLAS
SV INFOTECH GROUP INC	TX	FARMERS BRANCH
SV INFOTECH GROUP INC	TX	FARMERS BRNCH
SV TECHNOLOGY SERVICES LLC	TX	ROUND ROCK
SVR TECH SOLUTIONS LLC	TX	PLANO
SVS SOFT TECH LLC	TX	HOUSTON
SWIFT TECHNOLOGIES INC	TX	IRVING
SYMPHONY AI RETAIL INC	TX	FRISCO
SYNERSYS TECHNOLOGIES INC	TX	CEDAR PARK
SYNTAIN TECHNOLOGIES LLC	TX	DALLAS
SYNTAX TECHNOLOGIES LLC	TX	PLANO
SYSPLUS TECHNOLOGY SOLUTIONS LLC	TX	PLANO
TAAL TECHNOLOGIES INC	TX	SPRING
TAAL TECHNOLOGIES INC	TX	THE WOODLANDS
TACHYON TECHNOLOGIES LLC	TX	SOUTHLAKE
TAILOS INC	TX	AUSTIN
TAITCONSULTINGGROUP LLC	TX	PLANO
TALANTON TECHNOLOGIES INC	TX	PLANO
TALENT TECH SOLUTIONS INC	TX	FRISCO
TAMMINA INFOTECH INC	TX	FRISCO
TANPRO TECHNOLOGIES LLC	TX	KATY
TARUN TECHNOLOGIES INC	TX	CARROLLTON
TASACOM TECHNOLOGIES INC	TX	DALLAS
TATA TECHNOLOGIES INC	TX	SAN ANTONIO
TECH  ORBIT LLC	TX	MCKINNEY
TECH ABSTRACTOR LLC	TX	DALLAS
TECH ABSTRACTOR LLC	TX	FARMERS BRANCH
TECH AMERICA CONSULTING INC	TX	ALLEN
TECH APEX SOLUTIONS INC	TX	IRVING
TECH GLOBAL LLC	TX	ALLEN
TECH IT SOLUTIONS INC	TX	HOUSTON
TECH MAHINDRA NETWORK SERVICES INTERNATIONAL INC FORMERLY LLC INTERNATIONAL INC	TX	GARLAND
TECH MAHINDRA NETWORK SERVICES INTERNATIONAL INC FORMERLY LLC INTERNATIONAL INC	TX	PLANO
TECHALPHA LLC	TX	MCKINNEY
TECHBITS INC	TX	IRVING
TECHCHOIR INC	TX	FRISCO
TECHDAPT LLC	TX	SOUTHLAKE
TECHEMPO INC	TX	DALLAS
TECHFIOS INCORPORATED	TX	CARROLLTON
TECHGENE SOLUTIONS LLC	TX	IRVING
TECHGIRD SYSTEMS LLC	TX	FRISCO
TECHGLOBE INC	TX	IRVING
TECHINTELLI SOLUTIONS INC	TX	DALLAS
TECHIQ SOLUTIONS INC	TX	IRVING
TECHLANCE IT INC	TX	MISSOURI CITY
TECHLANCE SOLUTIONS INC	TX	HOUSTON
TECHMAGIX	TX	IRVING
TECHMINERS LLC	TX	MCKINNEY
TECHNICAL TOOLBOXES POWERTOOLS INC	TX	HOUSTON
TECHNIKONS INC	TX	PLANO
TECHNIP ENERGIES USA INC	TX	HOUSTON
TECHNIPFMC USA INC	TX	HOUSTON
TECHNIPROS LLC	TX	PLANO
TECHNO TASKS INC	TX	DALLAS
TECHNO TASKS INC	TX	FARMERS BRANCH
TECHNOCORP SOLUTIONS INC	TX	HOUSTON
TECHNOCRATS DOMAIN INC	TX	SPRING
TECHNOFLAIR SOLUTIONS LLC	TX	DALLAS
TECHNOLOGY REVOLUTIONS INC	TX	STAFFORD
TECHNOPATHZ INC	TX	LEWISVILLE
TECHNOSOFT GROUP INC	TX	IRVING
TECHNOVERA INC	TX	FRISCO
TECHOPS INC	TX	PLANO
TECHORBIT INC	TX	IRVING
TECHPATH INC	TX	MCKINNEY
TECHPRO INC	TX	IRVING
TECHPRONET GLOBAL SOLUTIONS INC	TX	KATY
TECHSPHERESOLUTIONS LLC	TX	PLANO
TECHSTACK SYSTEMS LLC	TX	FORT WORTH
TECHSTAR CONSULTING INC	TX	LEWISVILLE
TECHSTER SOLUTIONS INC	TX	IRVING
TECHSUN SOFT INC	TX	LEWISVILLE
TECHSUN SOFT INC	TX	THE COLONY
TECHVIRTUE LLC	TX	FRISCO
TECHWAVE CONSULTING INC	TX	HOUSTON
TECHWIN INC	TX	SOUTHLAKE
TECHWIZ LLC	TX	IRVING
TECHZON INC	TX	PLANO
TERBIUM TECHNOLOGIES INC	TX	AUSTIN
TISSA TECHNOLOGY LLC	TX	SPRING
TOADFLY TECHNOLOGIES, LLC	TX	HOUSTON
TRAITWELL INC	TX	SUGAR LAND
TRANSNATIONAL SOFTWARE SERVICES INC	TX	COPPELL
TRELLIS TECHNOLOGY SOLUTIONS LLC	TX	IRVING
TRINTECH INC	TX	PLANO
TRIPHI TECHNOLOGIES LLC	TX	IRVING
TUPPL TECHNOLOGIES INC	TX	IRVING
TYLER TECHNOLOGIES INC	TX	PLANO
UAH TECHNOLOGIES LLC	TX	DALLAS
UBERTEJAS LLC DBA BIZCLOUD EXPERTS	TX	LEWISVILLE
UNITED SOFTWARE CORPORATION	TX	AUSTIN
UNIVERSAL CONVERSION TECHNOLOGIES I LLC	TX	GRAPEVINE
UPSILON TECHNOLOGIES INC	TX	GEORGETOWN
USA TECH CONSULTING LLC	TX	HOUSTON
V S TECHNOLOGIES INC	TX	PLANO
V3TECH SOLUTIONS INC	TX	MCKINNEY
VALTECH SOLUTIONS LLC	TX	PLANO
VARENS SOFTTECH LLC	TX	PROSPER
VEJARS TECHNOLOGIES INC	TX	COPPELL
VENNISON TECHNOLOGIES INC	TX	ALLEN
VERATECH SYSTEMS LLC	TX	CEDAR PARK
VFOURTECH INC	TX	PROSPER
VIMERSE INFOTECH INC	TX	DALLAS
VIRITUS TECHNOLOGIES INC	TX	HOUSTON
VIRTUOSO TECHNOLOGIES INC	TX	HOUSTON
VISAM TECHNOLOGIES INC	TX	FRISCO
VISUAL TECHNOLOGIES LLC	TX	PLANO
VISUALAIM LLC	TX	PASADENA
VISYS CLOUD TECHNOLOGIES LLC	TX	MCKINNEY
VORIZO INFO TECH INC	TX	AUSTIN
VORIZO INFO TECH INC	TX	CEDAR PARK
VORTECH IT SOLUTIONS INC	TX	DALLAS
VORTECH IT SOLUTIONS INC	TX	FARMER BRANCH
VORTECH IT SOLUTIONS INC	TX	FARMERS BRANCH
VOXAI SOLUTIONS INC	TX	COPPELL
VRIT TECH INC	TX	HURST
VRN TECHNOLOGIES LLC	TX	CEDAR PARK
VSION TECHNOLOGIES INC	TX	CEDAR PARK
VTRIX TECHNOLOGIES INC	TX	AUSTIN
WEHIRE TECHNOLOGIES LLC	TX	AUSTIN
WICHITA DATA SYSTEMS INC	TX	PLANO
WINTEL TECHNOLOGIES LLC	TX	SUGAR LAND
XCELTRAIT INC	TX	IRVING
XO SOFTTECH INC	TX	IRVING
YERRALPHA LLC DBA SMD TECHNOSOL	TX	DALLAS
ZAIN BUSINESS INC	TX	HOUSTON
ZANGLE TECHNOLOGIES INC	TX	ALLEN
ZELANTETECH LLC	TX	KATY
ZELUS ANALYTICS INC	TX	AUSTIN
ZENCOR TECHNOLOGIES INC	TX	DALLAS
ZENPROTECH INC	TX	MCKINNEY
ZENTECH CONSULTING INC	TX	DALLAS
ZEVA TECHNOLOGY LLC	TX	PLANO
ZIRLEN TECHNOLOGIES INC	TX	HOUSTON
ZONESTRA TECHNOLOGIES LLC	TX	AUSTIN
ZUVEN TECHNOLOGIES INC	TX	PLANO
9LOGIC TECHNOLOGIES INC	WA	REDMOND
ADAPTIVE BIOTECHNOLOGIES CORPORATION	WA	SEATTLE
ADROIT TECHNOLOGIES CLOUD SOLUTIONS INC	WA	REDMOND
AFOUR TECHNOLOGIES INC	WA	REDMOND
AIMMS INC	WA	BELLEVUE
AK TECHNOLOGIES LLC	WA	KENNEWICK
ANTHRO-TECH INC	WA	OLYMPIA
APPLEXUS TECHNOLOGIES INC	WA	FEDERAL WAY
BLUEPRINT TECHNOLOGIES LLC	WA	BELLEVUE
C2S TECHNOLOGIES INC	WA	BELLEVUE
CHAINGUARD INC	WA	KIRKLAND
CLOUDIQ TECHNOLOGIES INC	WA	ISSAQUAH
COURSE5 INTELLIGENCE PRIVATE LTD	WA	BELLEVUE
CTS TECHNICAL SERVICES INC	WA	ISSAQUAH
DAVIS WRIGHT TREMAINE LLP	WA	SEATTLE
DOMAIN 6 INC	WA	BELLEVUE
DOOSAN GRIDTECH INC	WA	SEATTLE
DUODUO TECH INC	WA	REDMOND
EUCLIDEAN TECHNOLOGIES MANAGEMENT LLC	WA	SEATTLE
EVERGREEN FINANCIAL TRAINING INC	WA	BELLEVUE
EXELTECH CONSULTING INC	WA	LACEY
FIERRO TECH LLC	WA	SEATTLE
GORDIAN SOFTWARE INC	WA	SEATTLE
GRAB TECHNOLOGY LLC	WA	BELLEVUE
HOUGH BECK & BAIRD INC	WA	SEATTLE
INABIA SOFTWARE AND CONSULTING INC	WA	REDMOND
INNOVATION IT TECH	WA	BOTHELL
INNOVATIVE EDGE TECHNOLOGY CONSULTANCY SERVICES	WA	BOTHELL
JAYES TECH LLC	WA	KIRKLAND
KEVALA TECHNOLOGIES INC.	WA	KIRKLAND
LASAI TECHNOLOGIES LLC DBA DIGITECH LABS	WA	REDMOND
MAQ L L C DBA MAQ SOFTWARE	WA	REDMOND
MORINE TECHNOLOGIES	WA	BELLEVUE
MY TECHNOLOGY GEEKS	WA	KENT
NANOSTRING TECHNOLOGIES INC	WA	SEATTLE
NEAL ANALYTICS LLC	WA	BELLEVUE
OZETTE TECHNOLOGIES	WA	SEATTLE
PACTERA TECHNOLOGIES INC	WA	REDMOND
PACTERA TECHNOLOGIES NA INC	WA	REDMOND
PERGAM TECHNICAL SERVICES INC	WA	RENTON
PHAIT INC	WA	GIG HARBOR
PITCHBOOK DATA INC	WA	SEATTLE
PROVIDENCE SAINT JOHN'S CANCER INSTITUTE	WA	RENTON
QUANTYZD INC DBA SOFY AI	WA	BELLEVUE
SANA BIOTECHNOLOGY INC	WA	SEATTLE
SOFTWARE REVOLUTION INC	WA	KIRKLAND
SPICE AI INC	WA	BELLEVUE
SYRENCLOUD INC	WA	BELLEVUE
TECHNOVA SYSTEMS INC	WA	BOTHELL
TECHNOVERT SOLUTIONS INC	WA	SEATTLE
TELECOMMUNICATION SYSTEMS INC DBA COMTECH TELECOMMUNICATIONS CORP	WA	SEATTLE
TEMPORAL TECHNOLOGIES INC	WA	BELLEVUE
THE ALLEN INSTITUTE FOR ARTIFICIAL INTELLIGENCE	WA	SEATTLE
UNITY DATA INC	WA	BELLEVUE
VIDYATECH SOFTWARE LLC	WA	NEWCASTLE
VIRTUE TECH INC	WA	BELLEVUE
VUEDATA LLC	WA	KIRKLAND
WATCHGUARD TECHNOLOGIES INC	WA	SEATTLE
WORMPEX AI RESEARCH LLC	WA	BELLEVUE
XETDATA INC	WA	SEATTLE
ZOOMINFO TECHNOLOGIES LLC	WA	VANCOUVER
